id_municipio,nome,qtde_nascimentos_ate_2010
1302603,Geovani,218
1302603,Geovanna,175
1302603,Geralda,209
1302603,Geraldina,54
1302603,Geraldo,1298
1302603,Geremias,70
1302603,Gerlan,57
1302603,Gerlane,201
1302603,Gerliane,50
1302603,Germano,95
1302603,Geronimo,106
1302603,Gerson,793
1302603,Gertrudes,46
1302603,Gerusa,71
1302603,Gesica,88
1302603,Gessica,490
1302603,Getulio,282
1302603,Gibson,54
1302603,Gideao,87
1302603,Gil,85
1302603,Gilberto,957
1302603,Gilcimar,46
1302603,Gilda,122
1302603,Gildo,89
1302603,Gilmar,812
1302603,Gilmara,642
1302603,Gilson,1018
1302603,Gilvan,153
1302603,Gina,68
1302603,Giovana,686
1302603,Giovane,170
1302603,Giovani,84
1302603,Giovanna,207
1302603,Girlane,117
1302603,Girlene,109
1302603,Gisela,118
1302603,Gisele,1848
1302603,Giseli,174
1302603,Giselle,188
1302603,Gisely,72
1302603,Gislaine,46
1302603,Gislane,57
1302603,Gislene,56
1302603,Gissele,46
1302603,Giulia,84
1302603,Givanildo,67
1302603,Gizele,99
1302603,Gladson,49
1302603,Glauber,164
1302603,Glaucia,432
1302603,Glauciane,129
1302603,Glaucio,177
1302603,Glauco,85
1302603,Gledson,91
1302603,Gleice,427
1302603,Gleiciane,402
1302603,Gleicy,48
1302603,Gleide,49
1302603,Gleidson,124
1302603,Gleise,48
1302603,Gleison,198
1302603,Glenda,511
1302603,Gleyce,66
1302603,Glicia,57
1302603,Gloria,455
1302603,Gorete,93
1302603,Graca,468
1302603,Grace,84
1302603,Graciane,139
1302603,Graciele,111
1302603,Graciene,129
1302603,Graciete,449
1302603,Gracilene,353
1302603,Gracimar,127
1302603,Gracineide,94
1302603,Gracinete,168
1302603,Grasiela,51
1302603,Grasiele,72
1302603,Graziela,324
1302603,Graziele,309
1302603,Gregorio,71
1302603,Greice,460
1302603,Greiciane,177
1302603,Greicy,63
1302603,Greyce,102
1302603,Guilerme,129
1302603,Guilherme,3507
1302603,Guilhermina,50
1302603,Guiomar,179
1302603,Gustavo,3856
1302603,Gutemberg,155
1302603,Hadassa,114
1302603,Hamilton,175
1302603,Hana,126
1302603,Hanna,291
1302603,Hannah,116
1302603,Harley,62
1302603,Haroldo,213
1302603,Heber,59
1302603,Hebert,133
1302603,Hector,55
1302603,Heitor,243
1302603,Helder,155
1302603,Helem,123
1302603,Helen,657
1302603,Helena,1111
1302603,Heleno,51
1302603,Helia,86
1302603,Helio,818
1302603,Helison,46
1302603,Heliton,95
1302603,Hellen,263
1302603,Heloisa,401
1302603,Heloise,73
1302603,Heloiza,61
1302603,Helton,114
1302603,Henrique,2072
1302603,Henrrique,75
1302603,Henry,76
1302603,Heraldo,137
1302603,Herbert,123
1302603,Herculano,49
1302603,Hercules,114
1302603,Herica,76
1302603,Herique,87
1302603,Hermes,95
1302603,Hernandes,59
1302603,Heverton,52
1302603,Hiago,142
1302603,Higo,49
1302603,Higor,124
1302603,Hilario,58
1302603,Hilda,249
1302603,Hillary,48
1302603,Hilma,61
1302603,Hilton,174
1302603,Homero,58
1302603,Horacio,48
1302603,Hortencia,50
1302603,Hosana,134
1302603,Hudson,681
1302603,Hugo,912
1302603,Humberto,439
1302603,Iago,768
1302603,Ian,639
1302603,Iana,221
1302603,Ianca,92
1302603,Iandra,50
1302603,Iane,219
1302603,Iara,532
1302603,Iasmim,375
1302603,Iasmin,484
1302603,Icaro,607
1302603,Ida,93
1302603,Idalina,98
1302603,Idelfonso,65
1302603,Ieda,366
1302603,Igo,257
1302603,Igor,2337
1302603,Igson,115
1302603,Ilana,61
1302603,Ilda,234
1302603,Ilma,211
1302603,Ilmar,50
1302603,Ilson,158
1302603,Ilton,107
1302603,Ilza,182
1302603,Inacia,71
1302603,Inacio,298
1302603,Inaldo,117
1302603,Inara,101
1302603,Ines,456
1302603,Ingred,142
1302603,Ingrede,64
1302603,Ingrid,1325
1302603,Ingride,359
1302603,Ingridi,76
1302603,Iolanda,360
1302603,Ionara,106
1302603,Ione,293
1302603,Iracema,524
1302603,Iraci,277
1302603,Iracilda,100
1302603,Iracy,82
1302603,Irailton,122
1302603,Iran,194
1302603,Iraneide,78
1302603,Irani,63
1302603,Iranilda,50
1302603,Iranilde,65
1302603,Iranildo,138
1302603,Iranilson,53
1302603,Irene,664
1302603,Ires,54
1302603,Irineia,72
1302603,Irineu,113
1302603,Iris,565
1302603,Irismar,109
1302603,Irlan,72
1302603,Irlanda,92
1302603,Irlane,101
1302603,Irlene,121
1302603,Isa,150
1302603,Isaac,618
1302603,Isabel,1543
1302603,Isabela,1234
1302603,Isabele,1377
1302603,Isabeli,214
1302603,Isabella,163
1302603,Isabelle,354
1302603,Isabelly,130
1302603,Isabely,73
1302603,Isac,519
1302603,Isadora,369
1302603,Isael,99
1302603,Isaias,997
1302603,Isais,48
1302603,Isamara,54
1302603,Isaque,579
1302603,Isaura,141
1302603,Isis,241
1302603,Ismael,963
1302603,Israel,1419
1302603,Issac,48
1302603,Itaciara,60
1302603,Itala,72
1302603,Italo,1618
1302603,Itamar,328
1302603,Itamara,74
1302603,Itelvina,102
1302603,Iuri,153
1302603,Iury,112
1302603,Iva,61
1302603,Ivaldo,124
1302603,Ivam,63
1302603,Ivan,1262
1302603,Ivana,335
1302603,Ivane,63
1302603,Ivanei,61
1302603,Ivaneide,620
1302603,Ivanete,724
1302603,Ivani,145
1302603,Ivania,129
1302603,Ivanice,59
1302603,Ivanilce,79
1302603,Ivanilda,195
1302603,Ivanilde,411
1302603,Ivanildes,46
1302603,Ivanildo,499
1302603,Ivanilson,271
1302603,Ivanilza,50
1302603,Ivanir,111
1302603,Ivete,366
1302603,Ivo,393
1302603,Ivone,725
1302603,Ivoneide,58
1302603,Ivonete,209
1302603,Iza,161
1302603,Izaac,47
1302603,Izabel,712
1302603,Izabela,347
1302603,Izabele,378
1302603,Izabeli,84
1302603,Izabella,61
1302603,Izabelle,89
1302603,Izabelly,54
1302603,Izac,57
1302603,Izadora,93
1302603,Izael,97
1302603,Izaias,255
1302603,Izaque,291
1302603,Izaura,101
1302603,Izete,131
1302603,Jaci,79
1302603,Jaciane,49
1302603,Jaciara,94
1302603,Jacilene,142
1302603,Jacinto,52
1302603,Jacira,280
1302603,Jacirene,65
1302603,Jackeline,426
1302603,Jackline,53
1302603,Jackson,929
1302603,Jaco,181
1302603,Jacob,51
1302603,Jacqueline,169
1302603,Jacson,284
1302603,Jade,174
1302603,Jader,93
1302603,Jaderson,74
1302603,Jadson,271
1302603,Jaiana,47
1302603,Jaiane,137
1302603,Jailson,562
1302603,Jailton,105
1302603,Jaime,805
1302603,Jaina,78
1302603,Jaine,175
1302603,Jair,821
1302603,Jairo,820
1302603,Jaison,129
1302603,Jakeline,268
1302603,Jakson,276
1302603,Jamerson,166
1302603,James,588
1302603,Jameson,72
1302603,Jamil,84
1302603,Jamila,48
1302603,Jamile,835
1302603,Jamili,296
1302603,Jamille,61
1302603,Jamilly,107
1302603,Jamilson,118
1302603,Jamily,230
1302603,Jamison,65
1302603,Janaina,1622
1302603,Jander,802
1302603,Janderlan,53
1302603,Janderlei,46
1302603,Janderson,1417
1302603,Jandeson,84
1302603,Jandira,221
1302603,Jane,850
1302603,Janeide,67
1302603,Janes,65
1302603,Janete,765
1302603,Janice,253
1302603,Janiele,72
1302603,Janilson,199
1302603,Janine,72
1302603,Janio,365
1302603,Jansen,63
1302603,Januario,55
1302603,Jaqueline,2661
1302603,Jarbas,70
1302603,Jardel,263
1302603,Jardeson,56
1302603,Jardison,55
1302603,Jardson,70
1302603,Jarina,54
1302603,Jarlene,47
1302603,Jarlison,117
1302603,Jasmim,51
1302603,Jasmin,46
1302603,Jason,62
1302603,Jean,1874
1302603,Jeanderson,56
1302603,Jeane,720
1302603,Jeferson,2194
1302603,Jefersson,79
1302603,Jefeson,111
1302603,Jefesson,51
1302603,Jefferson,491
1302603,Jeise,52
1302603,Jeisiane,70
1302603,Jemerson,56
1302603,Jemima,49
1302603,Jenifer,879
1302603,Jeniffer,115
1302603,Jenilson,57
1302603,Jennifer,511
1302603,Jennyfer,65
1302603,Jeorge,53
1302603,Jeova,88
1302603,Jeovana,338
1302603,Jeovane,137
1302603,Jeremias,214
1302603,Jerferson,48
1302603,Jerfeson,69
1302603,Jeronimo,94
1302603,Jerry,104
1302603,Jerson,207
1302603,Jesica,281
1302603,Jesiel,73
1302603,Jesse,453
1302603,Jessiane,63
1302603,Jessica,5081
1302603,Jessika,53
1302603,Jesus,209
1302603,Jhenifer,190
1302603,Jhennifer,81
1302603,Jhon,510
1302603,Jhonata,591
1302603,Jhonatan,387
1302603,Jhonatas,146
1302603,Jhonathan,56
1302603,Jhone,164
1302603,Jhones,116
1302603,Jhonny,84
1302603,Jhony,80
1302603,Jhuly,52
1302603,Jo,97
1302603,Joab,145
1302603,Joabe,289
1302603,Joacir,55
1302603,Joana,1770
1302603,Joane,109
1302603,Joao,20763
1302603,Joaquim,1152
1302603,Joaquin,130
1302603,Joaquina,121
1302603,Joares,101
1302603,Joarez,65
1302603,Joas,92
1302603,Jobson,74
1302603,Jociane,98
1302603,Jocilene,154
1302603,Jocimar,129
1302603,Jocimara,66
1302603,Joel,1652
1302603,Joeli,49
1302603,Joelma,1085
1302603,Joelson,398
1302603,John,349
1302603,Johnny,84
1302603,Joice,1001
1302603,Joiciane,171
1302603,Joicilene,61
1302603,Joicy,48
1302603,Joilson,167
1302603,Joise,94
1302603,Jomara,111
1302603,Jon,59
1302603,Jonas,2080
1302603,Jonata,583
1302603,Jonatan,449
1302603,Jonatas,869
1302603,Jonatha,228
1302603,Jonathan,373
1302603,Jonathas,255
1302603,Jone,130
1302603,Jones,431
1302603,Jonh,117
1302603,Joni,59
1302603,Jonilson,215
1302603,Jonison,77
1302603,Jonny,62
1302603,Jony,62
1302603,Jordan,275
1302603,Jordana,354
1302603,Jorge,4115
1302603,Jorgete,108
1302603,Jorgina,56
1302603,Josafa,185
1302603,Jose,33372
1302603,Joseane,330
1302603,Josefa,551
1302603,Josefina,65
1302603,Joseli,97
1302603,Joselia,118
1302603,Joselina,49
1302603,Joselma,78
1302603,Josemar,108
1302603,Josenias,64
1302603,Josenilda,69
1302603,Josenildo,167
1302603,Josenilson,60
1302603,Josenir,49
1302603,Joseph,67
1302603,Josi,59
1302603,Josiana,55
1302603,Josiane,1257
1302603,Josias,733
1302603,Josiel,338
1302603,Josiele,190
1302603,Josiene,59
1302603,Josilane,77
1302603,Josilene,274
1302603,Josimar,791
1302603,Josimara,167
1302603,Josinaldo,158
1302603,Josinei,136
1302603,Josineide,75
1302603,Josinete,86
1302603,Josiney,57
1302603,Josivaldo,148
1302603,Josivan,124
1302603,Josue,1557
1302603,Josy,61
1302603,Jovana,125
1302603,Jovane,49
1302603,Jovelina,61
1302603,Joyce,420
1302603,Juan,769
1302603,Juares,59
1302603,Juarez,242
1302603,Jucara,66
1302603,Juceli,56
1302603,Jucelia,136
1302603,Jucelina,48
1302603,Jucelino,313
1302603,Juci,54
1302603,Juciane,189
1302603,Juciara,54
1302603,Jucicleia,67
1302603,Jucicleide,112
1302603,Juciele,61
1302603,Jucilane,67
1302603,Jucileia,53
1302603,Jucileide,144
1302603,Jucilene,619
1302603,Jucimar,208
1302603,Jucimara,241
1302603,Jucinei,99
1302603,Jucineia,50
1302603,Jucineide,118
1302603,Judite,190
1302603,Judith,70
1302603,Judson,86
1302603,Julho,132
1302603,Juli,91
1302603,Julia,2610
1302603,Julian,140
1302603,Juliana,4366
1302603,Juliane,1099
1302603,Juliano,428
1302603,Julie,145
1302603,Juliene,121
1302603,Julieta,163
1302603,Juliete,141
1302603,Julio,3171
1302603,Jully,55
1302603,July,66
1302603,Junho,64
1302603,Junio,139
1302603,Junior,1376
1302603,Juraci,250
1302603,Juracir,60
1302603,Juracy,81
1302603,Jurandi,66
1302603,Jurandir,226
1302603,Jurema,61
1302603,Jusara,103
1302603,Juscelino,109
1302603,Jussara,536
1302603,Justino,81
1302603,Juvenal,160
1302603,Kaik,55
1302603,Kaila,108
1302603,Kailane,238
1302603,Kaio,448
1302603,Kaique,70
1302603,Kaleb,84
1302603,Kalebe,122
1302603,Kalil,53
1302603,Kaline,109
1302603,Kamila,751
1302603,Kamile,169
1302603,Kamili,70
1302603,Kamilla,96
1302603,Kamilly,94
1302603,Kamily,59
1302603,Karem,295
1302603,Karen,1222
1302603,Karina,1262
1302603,Karine,663
1302603,Karla,727
1302603,Karol,160
1302603,Karolaine,137
1302603,Karolina,170
1302603,Karoline,665
1302603,Kassia,168
1302603,Kassiane,46
1302603,Kassio,64
1302603,Katarina,80
1302603,Katia,1696
1302603,Katiana,91
1302603,Katiane,372
1302603,Katlen,58
1302603,Katrine,60
1302603,Kaua,285
1302603,Kauan,308
1302603,Kauane,61
1302603,Kaue,96
1302603,Kaylane,71
1302603,Kedma,73
1302603,Kedson,106
1302603,Keiciane,56
1302603,Keila,1208
1302603,Keise,52
1302603,Keite,216
1302603,Keitiane,260
1302603,Keity,64
1302603,Kele,124
1302603,Kelem,101
1302603,Kelen,297
1302603,Keli,265
1302603,Keliane,348
1302603,Kelison,72
1302603,Kelle,92
1302603,Kellen,242
1302603,Kelli,108
1302603,Kelly,1247
1302603,Kelma,51
1302603,Kelson,142
1302603,Kelve,46
1302603,Kelven,97
1302603,Kelvin,332
1302603,Kely,426
1302603,Kemile,50
1302603,Kemily,52
1302603,Kened,83
1302603,Kenede,63
1302603,Kenedi,104
1302603,Kenedy,232
1302603,Kenia,57
1302603,Kennedy,295
1302603,Kenny,52
1302603,Keren,86
1302603,Kerolaine,131
1302603,Kesia,378
1302603,Kessia,134
1302603,Ketelem,119
1302603,Ketelen,373
1302603,Kethelen,96
1302603,Kethlen,72
1302603,Ketlem,149
1302603,Ketlen,1005
1302603,Kevem,62
1302603,Keven,455
1302603,Kevin,575
1302603,Keyla,145
1302603,Kezia,275
1302603,Kimberly,70
1302603,Kleber,386
1302603,Kleberson,119
1302603,Kleiton,72
1302603,Klicia,123
1302603,Klinger,227
1302603,Klissia,99
1302603,Lady,70
1302603,Laecio,54
1302603,Laercio,284
1302603,Laerte,68
1302603,Laiana,148
1302603,Laiane,292
1302603,Laide,93
1302603,Laila,338
1302603,Lailson,63
1302603,Laina,48
1302603,Laine,49
1302603,Lais,983
1302603,Laisa,235
1302603,Laise,123
1302603,Laissa,91
1302603,Laiz,64
1302603,Laiza,138
1302603,Laize,54
1302603,Lana,428
1302603,Lane,82
1302603,Lara,634
1302603,Larisa,323
1302603,Larissa,3983
1302603,Larisse,65
1302603,Larrisa,75
1302603,Laudiceia,69
1302603,Laura,1515
1302603,Lauriane,104
1302603,Laurimar,49
1302603,Lauro,341
1302603,Layane,60
1302603,Layla,65
1302603,Lazaro,695
1302603,Lea,161
1302603,Leandra,366
1302603,Leandro,3843
1302603,Leane,88
1302603,Leda,266
1302603,Leia,305
1302603,Leida,109
1302603,Leide,275
1302603,Leidiane,499
1302603,Leila,1034
1302603,Leilane,167
1302603,Leiliane,214
1302603,Leilson,62
1302603,Leiticia,109
1302603,Leliane,62
1302603,Lena,109
1302603,Lene,164
1302603,Leni,102
1302603,Lenice,146
1302603,Lenilda,74
1302603,Lenilson,132
1302603,Lenir,87
1302603,Lenira,52
1302603,Lenise,81
1302603,Lenita,100
1302603,Lenize,66
1302603,Leno,144
1302603,Leny,54
1302603,Leo,167
1302603,Leomar,167
1302603,Leomara,53
1302603,Leon,110
1302603,Leonan,77
1302603,Leonara,48
1302603,Leonardo,4115
1302603,Leoncio,86
1302603,Leone,46
1302603,Leonel,71
1302603,Leoni,56
1302603,Leonice,212
1302603,Leonidas,216
1302603,Leonilda,55
1302603,Leonildo,98
1302603,Leonilson,81
1302603,Leonor,169
1302603,Leonora,119
1302603,Leopoldo,95
1302603,Leornado,49
1302603,Leticia,3748
1302603,Leuda,56
1302603,Levi,601
1302603,Levy,92
1302603,Lia,343
1302603,Liana,63
1302603,Liandra,166
1302603,Liane,101
1302603,Libia,82
1302603,Licia,72
1302603,Liciane,67
1302603,Lidia,828
1302603,Lidiana,46
1302603,Lidiane,1193
1302603,Ligia,373
1302603,Ligiane,95
1302603,Lilia,326
1302603,Liliam,90
1302603,Lilian,1071
1302603,Liliana,120
1302603,Liliane,1172
1302603,Lina,124
1302603,Lincoln,58
1302603,Lincon,165
1302603,Linda,186
1302603,Lindalva,644
1302603,Lindenberg,58
1302603,Lindinalva,65
1302603,Lindomar,462
1302603,Lino,76
1302603,Lisandra,100
1302603,Livia,935
1302603,Liviane,63
1302603,Lizandra,124
1302603,Lizete,102
1302603,Liziane,49
1302603,Lohana,98
1302603,Loise,48
1302603,Loran,55
1302603,Lorana,75
1302603,Loren,102
1302603,Lorena,1630
1302603,Lorenco,50
1302603,Lorenzo,63
1302603,Lorival,176
1302603,Lorran,47
1302603,Lorrana,111
1302603,Lorrane,100
1302603,Louise,92
1302603,Lourdes,161
1302603,Lourenco,79
1302603,Lourival,135
1302603,Luam,50
1302603,Luan,2189
1302603,Luana,3838
1302603,Luane,544
1302603,Luca,59
1302603,Lucas,10627
1302603,Lucelia,339
1302603,Lucenilda,60
1302603,Lucenildo,61
1302603,Luci,129
1302603,Lucia,1709
1302603,Lucian,48
1302603,Luciana,3276
1302603,Luciane,1047
1302603,Luciano,2199
1302603,Lucicleia,143
1302603,Lucicleide,127
1302603,Luciele,101
1302603,Luciene,699
1302603,Luciete,86
1302603,Lucila,254
1302603,Lucilane,60
1302603,Lucileia,87
1302603,Lucileide,150
1302603,Lucilene,1085
1302603,Lucilia,65
1302603,Lucimar,697
1302603,Lucimara,200
1302603,Lucimeire,72
1302603,Lucinaldo,53
1302603,Lucinda,94
1302603,Lucinei,85
1302603,Lucineia,238
1302603,Lucineide,354
1302603,Lucinete,227
1302603,Lucio,846
1302603,Lucirene,69
1302603,Lucivaldo,368
1302603,Lucivan,51
1302603,Lucivania,109
1302603,Lucy,95
1302603,Ludimila,185
1302603,Ludmila,138
1302603,Luis,6798
1302603,Luisa,373
1302603,Luiz,8272
1302603,Luiza,1580
1302603,Luma,121
1302603,Luna,183
1302603,Lurdes,250
1302603,Luzanira,118
1302603,Luzia,1184
1302603,Luziane,271
1302603,Luziene,100
1302603,Luziete,96
1302603,Luzilene,50
1302603,Luzimar,87
1302603,Luzinete,203
1302603,Ma,198
1302603,Macelo,186
1302603,Macia,77
1302603,Maciel,151
1302603,Macilene,80
1302603,Macio,115
1302603,Madalena,382
1302603,Madson,320
1302603,Magali,110
1302603,Magda,153
1302603,Magna,71
1302603,Magno,381
1302603,Magnolia,80
1302603,Maiana,73
1302603,Maiane,122
1302603,Maiara,995
1302603,Maico,96
1302603,Maicom,56
1302603,Maicon,811
1302603,Maik,159
1302603,Maike,187
1302603,Maiko,63
1302603,Maikon,181
1302603,Maila,59
1302603,Mailson,222
1302603,Maira,531
1302603,Maisa,582
1302603,Maison,49
1302603,Maite,55
1302603,Maiza,172
1302603,Manel,73
1302603,Manoel,5623
1302603,Manoela,260
1302603,Manoele,76
1302603,Manuel,3394
1302603,Manuela,535
1302603,Manuele,188
1302603,Manueli,58
1302603,Mara,1145
1302603,Marcel,175
1302603,Marcela,1591
1302603,Marcele,226
1302603,Marceli,129
1302603,Marcelina,89
1302603,Marcelino,233
1302603,Marcelle,53
1302603,Marcelo,6087
1302603,Marcely,59
1302603,Marcia,4411
1302603,Marciana,51
1302603,Marciane,102
1302603,Marciano,60
1302603,Marciel,110
1302603,Marciele,70
1302603,Marcileia,111
1302603,Marcilene,637
1302603,Marcilio,149
1302603,Marcio,4295
1302603,Marclei,54
1302603,Marco,1279
1302603,Marconde,46
1302603,Marcondes,169
1302603,Marcos,10392
1302603,Marcus,449
1302603,Marden,46
1302603,Maressa,69
1302603,Margarete,288
1302603,Margareth,238
1302603,Margarida,456
1302603,Mari,177
1302603,Maria,89448
1302603,Mariana,1169
1302603,Mariane,553
1302603,Mariano,115
1302603,Maricelia,70
1302603,Mariele,85
1302603,Mariene,103
1302603,Marieta,97
1302603,Mariete,150
1302603,Marijane,54
1302603,Marilane,98
1302603,Marilda,313
1302603,Marileia,66
1302603,Marileide,94
1302603,Marilena,132
1302603,Marilene,1422
1302603,Marilia,742
1302603,Marilsa,48
1302603,Mariluce,74
1302603,Marilucia,88
1302603,Marilza,284
1302603,Marina,990
1302603,Marinalda,58
1302603,Marinaldo,174
1302603,Marinalva,285
1302603,Marinei,56
1302603,Marineia,57
1302603,Marineide,361
1302603,Marines,274
1302603,Marinete,700
1302603,Marinez,98
1302603,Marinho,56
1302603,Mario,4235
1302603,Marisa,385
1302603,Maristela,207
1302603,Marivalda,139
1302603,Marivaldo,456
1302603,Marivania,47
1302603,Marivone,64
1302603,Mariza,349
1302603,Marizete,250
1302603,Marjore,55
1302603,Marjorie,76
1302603,Mark,48
1302603,Marla,46
1302603,Marleide,92
1302603,Marlen,50
1302603,Marlene,1528
1302603,Marlete,120
1302603,Marley,61
1302603,Marli,684
1302603,Marliane,56
1302603,Marlice,55
1302603,Marlinda,78
1302603,Marlison,366
1302603,Marlisson,101
1302603,Marlon,674
1302603,Marluce,325
1302603,Marluci,171
1302603,Marlucia,426
1302603,Marly,375
1302603,Marques,68
1302603,Marta,1490
1302603,Martha,100
1302603,Martinha,63
1302603,Martinho,78
1302603,Martins,56
1302603,Mary,317
1302603,Mateus,5846
1302603,Matheus,2872
1302603,Matias,114
1302603,Matilde,190
1302603,Maura,195
1302603,Mauricio,1627
1302603,Maurilio,107
1302603,Mauro,1374
1302603,Max,754
1302603,Maximo,46
1302603,Maxuel,64
1302603,Maxwel,60
1302603,Maxwell,98
1302603,Mayane,54
1302603,Mayara,870
1302603,Maycon,194
1302603,Mayk,47
1302603,Maykon,69
1302603,Mayra,254
1302603,Maysa,138
1302603,Meire,629
1302603,Meirejane,67
1302603,Meiriane,94
1302603,Meirijane,60
1302603,Meiry,48
1302603,Melina,63
1302603,Melissa,431
1302603,Mercedes,118
1302603,Mercia,61
1302603,Meriane,50
1302603,Merijane,89
1302603,Mery,58
1302603,Mesias,72
1302603,Messias,635
1302603,Meyre,64
1302603,Micael,400
1302603,Micaela,196
1302603,Micaele,197
1302603,Micaeli,68
1302603,Michael,711
1302603,Michel,1016
1302603,Michela,75
1302603,Michele,1949
1302603,Micheli,207
1302603,Michelle,321
1302603,Michelly,56
1302603,Micilene,72
1302603,Midian,54
1302603,Miguel,2162
1302603,Mikael,257
1302603,Mikaela,147
1302603,Mikaele,142
1302603,Mike,91
1302603,Mila,84
1302603,Milca,66
1302603,Mileide,61
1302603,Milena,1477
1302603,Milene,312
1302603,Milka,50
1302603,Milton,587
1302603,Mineia,90
1302603,Miqueias,340
1302603,Mireia,54
1302603,Mirela,331
1302603,Mirele,98
1302603,Mirella,67
1302603,Miria,80
1302603,Miriam,583
1302603,Mirian,1349
1302603,Miriane,81
1302603,Mirla,91
1302603,Mirlane,104
1302603,Mirlene,238
1302603,Mirna,154
1302603,Mirtes,130
1302603,Misael,210
1302603,Missilene,57
1302603,Mizael,272
1302603,Moacir,377
1302603,Moiseis,90
1302603,Moises,2470
1302603,Monalisa,78
1302603,Monaliza,47
1302603,Monica,1918
1302603,Monik,73
1302603,Monique,771
1302603,Morgana,68
1302603,Murilo,668
1302603,Nadia,644
1302603,Nadiane,56
1302603,Nadir,229
1302603,Nadson,144
1302603,Nagila,120
1302603,Naiana,139
1302603,Naiandra,136
1302603,Naiane,300
1302603,Naiara,726
1302603,Naide,121
1302603,Naila,123
1302603,Nailson,187
1302603,Nailton,50
1302603,Nair,367
1302603,Naira,364
1302603,Naldo,105
1302603,Nanci,98
1302603,Nancy,81
1302603,Nara,399
1302603,Narciso,71
1302603,Natacha,216
1302603,Natali,347
1302603,Natalia,2283
1302603,Natalice,58
1302603,Natalie,65
1302603,Natalina,122
1302603,Natalino,120
1302603,Nataly,214
1302603,Natan,371
1302603,Natanael,1078
1302603,Nataniel,46
1302603,Natasha,316
1302603,Nathalia,285
1302603,Nathaly,47
1302603,Nathan,60
1302603,Nayana,65
1302603,Nayandra,46
1302603,Nayane,126
1302603,Nayara,516
1302603,Nayla,58
1302603,Nayra,139
1302603,Nazare,1011
1302603,Nazareno,211
1302603,Nazira,76
1302603,Nei,96
1302603,Neia,74
1302603,Neida,58
1302603,Neide,581
1302603,Neila,380
1302603,Neilson,59
1302603,Neire,47
1302603,Neiva,183
1302603,Nelci,47
1302603,Nelcilene,53
1302603,Neli,101
1302603,Neliane,61
1302603,Nelio,137
1302603,Nelma,269
1302603,Nelsa,49
1302603,Nelson,1060
1302603,Nelton,55
1302603,Nely,128
1302603,Nelza,122
1302603,Nestor,98
1302603,Nete,67
1302603,Neto,127
1302603,Neuma,47
1302603,Neusa,121
1302603,Neuza,416
1302603,Newton,80
1302603,Ney,221
1302603,Neyla,57
1302603,Nice,78
1302603,Nickson,52
1302603,Nicolas,1094
1302603,Nicolau,59
1302603,Nicole,1206
1302603,Nicoli,107
1302603,Nicolly,48
1302603,Nicoly,60
1302603,Nila,59
1302603,Nilce,332
1302603,Nilcilene,102
1302603,Nilda,312
1302603,Nildo,177
1302603,Nilma,93
1302603,Nilo,186
1302603,Nilsa,63
1302603,Nilson,859
1302603,Nilton,785
1302603,Nilza,410
1302603,Nilzete,74
1302603,Nina,112
1302603,Nivaldo,275
1302603,Nivea,250
1302603,Nivia,217
1302603,Noberto,49
1302603,Noe,70
1302603,Noeli,65
1302603,Noelia,51
1302603,Noemi,163
1302603,Noemia,359
1302603,Nonata,81
1302603,Nonato,317
1302603,Nora,48
1302603,Norberto,56
1302603,Norma,352
1302603,Normando,63
1302603,Nubia,844
1302603,Ocilene,84
1302603,Ocimar,114
1302603,Odair,215
1302603,Odenilson,46
1302603,Odete,283
1302603,Odilene,57
1302603,Odilon,100
1302603,Odinei,56
1302603,Odineia,111
1302603,Ofelia,47
1302603,Olavo,227
1302603,Olga,288
1302603,Olinda,195
1302603,Olivia,248
1302603,Omar,149
1302603,Oneide,92
1302603,Orivaldo,92
1302603,Orlandina,78
1302603,Orlando,777
1302603,Orlean,59
1302603,Orleane,46
1302603,Orleilson,95
1302603,Osana,49
1302603,Oscar,271
1302603,Oscarina,86
1302603,Oseas,98
1302603,Oseias,197
1302603,Osias,70
1302603,Osiel,69
1302603,Osimar,46
1302603,Osmar,621
1302603,Osmarina,274
1302603,Osvaldina,103
1302603,Osvaldo,646
1302603,Oswaldo,136
1302603,Otacilio,130
1302603,Otaviano,52
1302603,Otavio,539
1302603,Otilia,99
1302603,Otoniel,69
1302603,Ozeias,101
1302603,Ozias,63
1302603,Oziel,185
1302603,Ozimar,62
1302603,Pablo,1166
1302603,Palmira,54
1302603,Paloma,611
1302603,Pamela,1403
1302603,Paola,299
1302603,Patric,139
1302603,Patricia,4138
1302603,Patricio,89
1302603,Patrick,603
1302603,Patrik,216
1302603,Patrique,68
1302603,Paula,2562
1302603,Paulina,105
1302603,Paulino,88
1302603,Paulo,12937
1302603,Pedrina,104
1302603,Pedro,9508
1302603,Pericles,96
1302603,Perla,119
1302603,Perola,87
1302603,Perpetua,82
1302603,Peterson,119
1302603,Petronio,67
1302603,Philipe,46
1302603,Pietra,99
1302603,Pietro,185
1302603,Placido,48
1302603,Plinio,121
1302603,Poliana,810
1302603,Poliane,123
1302603,Pricila,497
1302603,Priscila,2071
1302603,Priscilla,48
1302603,Queila,96
1302603,Quesia,92
1302603,Quezia,103
1302603,Rachel,72
1302603,Radson,76
1302603,Rafael,5489
1302603,Rafaela,2226
1302603,Rafaele,159
1302603,Rafaeli,65
1302603,Rafaella,59
1302603,Rai,162
1302603,Raian,75
1302603,Raiana,279
1302603,Raiandra,53
1302603,Raiane,1422
1302603,Raiara,49
